filename,knot,old_index,new_index,old_ideal_name,new_ideal_name,match_method,old_number_of_sols,new_number_of_sols,old_dimension,new_dimension,old_abelian,new_abelian,old_obstruction,new_obstruction,status
12a_1106(1907).json,12a_1106,0,0,J12a_1106_0,J12a1106_0,ideal_name,46,,0,0,False,False,-1,-1,NEW_MISSING
12a_1106(1907).json,12a_1106,1,1,J12a_1106_1,J12a1106_1,ideal_name,98,,0,0,False,False,-1,-1,NEW_MISSING
12a_1106(1907).json,12a_1106,2,2,J12a_1106_2,J12a1106_2,ideal_name,24,,0,0,False,False,1,1,NEW_MISSING
12a_1106(1907).json,12a_1106,3,3,J12a_1106_3,J12a1106_3,ideal_name,18,,0,0,False,False,1,1,NEW_MISSING
12a_1106(1907).json,12a_1106,4,4,abJ12a_1106_4,abJ12a1106_4,ideal_name,1,,0,0,True,True,1,1,NEW_MISSING
12a_1107(1908).json,12a_1107,0,0,J12a_1107_0,J12a1107_0,ideal_name,80,,0,0,False,False,-1,-1,NEW_MISSING
12a_1107(1908).json,12a_1107,1,1,J12a_1107_1,J12a1107_1,ideal_name,24,,0,0,False,False,1,1,NEW_MISSING
12a_1107(1908).json,12a_1107,2,2,abJ12a_1107_2,abJ12a1107_2,ideal_name,1,,0,0,True,True,1,1,NEW_MISSING
12a_1108(1909).json,12a_1108,0,0,J12a_1108_0,J12a1108_0,ideal_name,104,,0,0,False,False,-1,-1,NEW_MISSING
12a_1108(1909).json,12a_1108,1,1,J12a_1108_1,J12a1108_1,ideal_name,27,,0,0,False,False,1,1,NEW_MISSING
12a_1108(1909).json,12a_1108,2,2,abJ12a_1108_2,abJ12a1108_2,ideal_name,1,,0,0,True,True,1,1,NEW_MISSING
12a_1109(1910).json,12a_1109,0,0,J12a_1109_0,J12a1109_0,ideal_name,33,,0,0,False,False,-1,-1,NEW_MISSING
12a_1109(1910).json,12a_1109,1,1,J12a_1109_1,J12a1109_1,ideal_name,126,,0,0,False,False,-1,-1,NEW_MISSING
12a_1109(1910).json,12a_1109,2,2,J12a_1109_2,J12a1109_2,ideal_name,18,,0,0,False,False,1,1,NEW_MISSING
12a_1109(1910).json,12a_1109,3,3,J12a_1109_3,J12a1109_3,ideal_name,18,,0,0,False,False,1,1,NEW_MISSING
12a_1109(1910).json,12a_1109,4,4,abJ12a_1109_4,abJ12a1109_4,ideal_name,1,,0,0,True,True,1,1,NEW_MISSING
12a_111(912).json,12a_111,0,0,J12a_111_0,J12a111_0,ideal_name,118,,0,0,False,False,-1,-1,NEW_MISSING
12a_111(912).json,12a_111,1,1,J12a_111_1,J12a111_1,ideal_name,5,,0,0,False,False,1,1,NEW_MISSING
12a_111(912).json,12a_111,2,2,J12a_111_2,J12a111_2,ideal_name,3,,0,0,False,False,1,1,NEW_MISSING
12a_111(912).json,12a_111,3,3,abJ12a_111_3,abJ12a111_3,ideal_name,1,,0,0,True,True,1,1,NEW_MISSING
12a_1110(1911).json,12a_1110,0,0,J12a_1110_0,J12a1110_0,ideal_name,193,,0,0,False,False,-1,-1,NEW_MISSING
12a_1110(1911).json,12a_1110,1,1,J12a_1110_1,J12a1110_1,ideal_name,52,,0,0,False,False,1,1,NEW_MISSING
12a_1110(1911).json,12a_1110,2,2,abJ12a_1110_2,abJ12a1110_2,ideal_name,1,,0,0,True,True,1,1,NEW_MISSING
12a_1111(1912).json,12a_1111,0,0,J12a_1111_0,J12a1111_0,ideal_name,143,,0,0,False,False,-1,-1,NEW_MISSING
12a_1111(1912).json,12a_1111,1,1,J12a_1111_1,J12a1111_1,ideal_name,40,,0,0,False,False,1,1,NEW_MISSING
12a_1111(1912).json,12a_1111,2,2,abJ12a_1111_2,abJ12a1111_2,ideal_name,1,,0,0,True,True,1,1,NEW_MISSING
12a_1112(1913).json,12a_1112,0,0,J12a_1112_0,J12a1112_0,ideal_name,35,,0,0,False,False,-1,-1,NEW_MISSING
12a_1112(1913).json,12a_1112,1,1,J12a_1112_1,J12a1112_1,ideal_name,110,,0,0,False,False,-1,-1,NEW_MISSING
12a_1112(1913).json,12a_1112,2,2,J12a_1112_2,J12a1112_2,ideal_name,8,,0,0,False,False,1,1,NEW_MISSING
12a_1112(1913).json,12a_1112,3,3,J12a_1112_3,J12a1112_3,ideal_name,30,,0,0,False,False,1,1,NEW_MISSING
12a_1112(1913).json,12a_1112,4,4,abJ12a_1112_4,abJ12a1112_4,ideal_name,1,,0,0,True,True,1,1,NEW_MISSING
12a_1113(1914).json,12a_1113,0,0,J12a_1113_0,J12a1113_0,ideal_name,41,,0,0,False,False,-1,-1,NEW_MISSING
12a_1113(1914).json,12a_1113,1,1,J12a_1113_1,J12a1113_1,ideal_name,106,,0,0,False,False,-1,-1,NEW_MISSING
12a_1113(1914).json,12a_1113,2,2,J12a_1113_2,J12a1113_2,ideal_name,32,,0,0,False,False,1,1,NEW_MISSING
12a_1113(1914).json,12a_1113,3,3,J12a_1113_3,J12a1113_3,ideal_name,13,,0,0,False,False,1,1,NEW_MISSING
12a_1113(1914).json,12a_1113,4,4,abJ12a_1113_4,abJ12a1113_4,ideal_name,1,,0,0,True,True,1,1,NEW_MISSING
12a_1114(1915).json,12a_1114,0,0,J12a_1114_0,J12a1114_0,ideal_name,22,,0,0,False,False,-1,-1,NEW_MISSING
12a_1114(1915).json,12a_1114,1,1,J12a_1114_1,J12a1114_1,ideal_name,36,,0,0,False,False,-1,-1,NEW_MISSING
12a_1114(1915).json,12a_1114,2,2,J12a_1114_2,J12a1114_2,ideal_name,11,,0,0,False,False,1,1,NEW_MISSING
12a_1114(1915).json,12a_1114,3,3,abJ12a_1114_3,abJ12a1114_3,ideal_name,1,,0,0,True,True,1,1,NEW_MISSING
12a_1115(1916).json,12a_1115,0,0,J12a_1115_0,J12a1115_0,ideal_name,36,,0,0,False,False,-1,-1,NEW_MISSING
12a_1115(1916).json,12a_1115,1,1,J12a_1115_1,J12a1115_1,ideal_name,24,,0,0,False,False,-1,-1,NEW_MISSING
12a_1115(1916).json,12a_1115,2,2,J12a_1115_2,J12a1115_2,ideal_name,18,,0,0,False,False,1,1,NEW_MISSING
12a_1115(1916).json,12a_1115,3,3,J12a_1115_3,J12a1115_3,ideal_name,40,,0,0,False,False,-1,-1,NEW_MISSING
12a_1115(1916).json,12a_1115,4,4,abJ12a_1115_4,abJ12a1115_4,ideal_name,1,,0,0,True,True,1,1,NEW_MISSING
12a_1116(1917).json,12a_1116,0,0,J12a_1116_0,J12a1116_0,ideal_name,40,,0,0,False,False,-1,-1,NEW_MISSING
12a_1116(1917).json,12a_1116,1,1,J12a_1116_1,J12a1116_1,ideal_name,72,,0,0,False,False,-1,-1,NEW_MISSING
12a_1116(1917).json,12a_1116,2,2,J12a_1116_2,J12a1116_2,ideal_name,20,,0,0,False,False,1,1,NEW_MISSING
12a_1116(1917).json,12a_1116,3,3,abJ12a_1116_3,abJ12a1116_3,ideal_name,1,,0,0,True,True,1,1,NEW_MISSING
12a_1117(1918).json,12a_1117,0,0,J12a_1117_0,J12a1117_0,ideal_name,15,,0,0,False,False,-1,-1,NEW_MISSING
12a_1117(1918).json,12a_1117,1,1,J12a_1117_1,J12a1117_1,ideal_name,50,,0,0,False,False,-1,-1,NEW_MISSING
12a_1117(1918).json,12a_1117,2,2,J12a_1117_2,J12a1117_2,ideal_name,76,,0,0,False,False,-1,-1,NEW_MISSING
12a_1117(1918).json,12a_1117,3,3,J12a_1117_3,J12a1117_3,ideal_name,18,,0,0,False,False,-1,-1,NEW_MISSING
12a_1117(1918).json,12a_1117,4,4,J12a_1117_4,J12a1117_4,ideal_name,12,,0,0,False,False,1,1,NEW_MISSING
12a_1117(1918).json,12a_1117,5,5,J12a_1117_5,J12a1117_5,ideal_name,12,,0,0,False,False,-1,-1,NEW_MISSING
12a_1117(1918).json,12a_1117,6,6,J12a_1117_6,J12a1117_6,ideal_name,12,,0,0,False,False,1,1,NEW_MISSING
12a_1117(1918).json,12a_1117,7,7,J12a_1117_7,J12a1117_7,ideal_name,3,,0,0,False,False,1,1,NEW_MISSING
12a_1117(1918).json,12a_1117,8,8,J12a_1117_8,J12a1117_8,ideal_name,8,,0,0,False,False,1,1,NEW_MISSING
12a_1117(1918).json,12a_1117,9,9,abJ12a_1117_9,abJ12a1117_9,ideal_name,1,,0,0,True,True,1,1,NEW_MISSING
12a_1118(1919).json,12a_1118,0,0,J12a_1118_0,J12a1118_0,ideal_name,26,,0,0,False,False,-1,-1,NEW_MISSING
12a_1118(1919).json,12a_1118,1,1,J12a_1118_1,J12a1118_1,ideal_name,44,,0,0,False,False,-1,-1,NEW_MISSING
12a_1118(1919).json,12a_1118,2,2,J12a_1118_2,J12a1118_2,ideal_name,13,,0,0,False,False,1,1,NEW_MISSING
12a_1118(1919).json,12a_1118,3,3,abJ12a_1118_3,abJ12a1118_3,ideal_name,1,,0,0,True,True,1,1,NEW_MISSING
12a_1119(1920).json,12a_1119,0,0,J12a_1119_0,J12a1119_0,ideal_name,84,,0,0,False,False,-1,-1,NEW_MISSING
12a_1119(1920).json,12a_1119,1,1,abJ12a_1119_1,abJ12a1119_1,ideal_name,1,,0,0,True,True,1,1,NEW_MISSING
12a_112(913).json,12a_112,0,0,J12a_112_0,J12a112_0,ideal_name,88,,0,0,False,False,-1,-1,NEW_MISSING
12a_112(913).json,12a_112,1,1,J12a_112_1,J12a112_1,ideal_name,5,,0,0,False,False,1,1,NEW_MISSING
12a_112(913).json,12a_112,2,2,abJ12a_112_2,abJ12a112_2,ideal_name,1,,0,0,True,True,1,1,NEW_MISSING
12a_1120(1921).json,12a_1120,0,0,J12a_1120_0,J12a1120_0,ideal_name,54,,0,0,False,False,-1,-1,NEW_MISSING
12a_1120(1921).json,12a_1120,1,1,J12a_1120_1,J12a1120_1,ideal_name,1,,0,0,False,False,-1,-1,NEW_MISSING
12a_1120(1921).json,12a_1120,2,2,abJ12a_1120_2,abJ12a1120_2,ideal_name,1,,0,0,True,True,1,1,NEW_MISSING
12a_1121(1922).json,12a_1121,0,0,J12a_1121_0,J12a1121_0,ideal_name,90,,0,0,False,False,-1,-1,NEW_MISSING
12a_1121(1922).json,12a_1121,1,1,abJ12a_1121_1,abJ12a1121_1,ideal_name,1,,0,0,True,True,1,1,NEW_MISSING
12a_1122(1923).json,12a_1122,0,0,J12a_1122_0,J12a1122_0,ideal_name,194,,0,0,False,False,-1,-1,NEW_MISSING
12a_1122(1923).json,12a_1122,1,1,J12a_1122_1,J12a1122_1,ideal_name,52,,0,0,False,False,1,1,NEW_MISSING
12a_1122(1923).json,12a_1122,2,2,abJ12a_1122_2,abJ12a1122_2,ideal_name,1,,0,0,True,True,1,1,NEW_MISSING
12a_1123(1924).json,12a_1123,0,0,J12a_1123_0,J12a1123_0,ideal_name,184,,0,0,False,False,-1,-1,NEW_MISSING
12a_1123(1924).json,12a_1123,1,1,J12a_1123_1,J12a1123_1,ideal_name,54,,0,0,False,False,1,1,NEW_MISSING
12a_1123(1924).json,12a_1123,2,2,J12a_1123_2,J12a1123_2,ideal_name,2,,0,0,False,False,1,1,NEW_MISSING
12a_1123(1924).json,12a_1123,3,3,J12a_1123_3,J12a1123_3,ideal_name,1,,0,0,False,False,-1,-1,NEW_MISSING
12a_1123(1924).json,12a_1123,4,4,J12a_1123_4,J12a1123_4,ideal_name,1,,0,0,False,False,-1,-1,NEW_MISSING
12a_1123(1924).json,12a_1123,5,5,abJ12a_1123_5,abJ12a1123_5,ideal_name,1,,0,0,True,True,1,1,NEW_MISSING
12a_1124(1925).json,12a_1124,0,0,J12a_1124_0,J12a1124_0,ideal_name,26,,0,0,False,False,-1,-1,NEW_MISSING
12a_1124(1925).json,12a_1124,1,1,J12a_1124_1,J12a1124_1,ideal_name,112,,0,0,False,False,-1,-1,NEW_MISSING
12a_1124(1925).json,12a_1124,2,2,J12a_1124_2,J12a1124_2,ideal_name,36,,0,0,False,False,1,1,NEW_MISSING
12a_1124(1925).json,12a_1124,3,3,J12a_1124_3,J12a1124_3,ideal_name,2,,0,0,False,False,1,1,NEW_MISSING
12a_1124(1925).json,12a_1124,4,4,abJ12a_1124_4,abJ12a1124_4,ideal_name,1,,0,0,True,True,1,1,NEW_MISSING
12a_1125(1926).json,12a_1125,0,0,J12a_1125_0,J12a1125_0,ideal_name,50,,0,0,False,False,-1,-1,NEW_MISSING
12a_1125(1926).json,12a_1125,1,1,abJ12a_1125_1,abJ12a1125_1,ideal_name,1,,0,0,True,True,1,1,NEW_MISSING
12a_1126(1927).json,12a_1126,0,0,J12a_1126_0,J12a1126_0,ideal_name,59,,0,0,False,False,-1,-1,NEW_MISSING
12a_1126(1927).json,12a_1126,1,1,abJ12a_1126_1,abJ12a1126_1,ideal_name,1,,0,0,True,True,1,1,NEW_MISSING
12a_1127(1928).json,12a_1127,0,0,J12a_1127_0,J12a1127_0,ideal_name,48,,0,0,False,False,-1,-1,NEW_MISSING
12a_1127(1928).json,12a_1127,1,1,abJ12a_1127_1,abJ12a1127_1,ideal_name,1,,0,0,True,True,1,1,NEW_MISSING
12a_1128(1929).json,12a_1128,0,0,J12a_1128_0,J12a1128_0,ideal_name,29,,0,0,False,False,-1,-1,NEW_MISSING
12a_1128(1929).json,12a_1128,1,1,abJ12a_1128_1,abJ12a1128_1,ideal_name,1,,0,0,True,True,1,1,NEW_MISSING
12a_1129(1930).json,12a_1129,0,0,J12a_1129_0,J12a1129_0,ideal_name,52,,0,0,False,False,-1,-1,NEW_MISSING
12a_1129(1930).json,12a_1129,1,1,abJ12a_1129_1,abJ12a1129_1,ideal_name,1,,0,0,True,True,1,1,NEW_MISSING
12a_113(914).json,12a_113,0,0,J12a_113_0,J12a113_0,ideal_name,46,,0,0,False,False,-1,-1,NEW_MISSING
12a_113(914).json,12a_113,1,1,J12a_113_1,J12a113_1,ideal_name,76,,0,0,False,False,-1,-1,NEW_MISSING
12a_113(914).json,12a_113,4,4,J12a_113_4,J12a113_4,ideal_name,1,,0,0,False,False,1,1,NEW_MISSING
12a_113(914).json,12a_113,5,5,J12a_113_5,J12a113_5,ideal_name,-1,,1,1,False,False,-1,,NEW_MISSING
12a_113(914).json,12a_113,6,6,abJ12a_113_6,abJ12a113_6,ideal_name,1,,0,0,True,True,1,1,NEW_MISSING
12a_113(914).json,12a_113,2,,J12a_113_2a,,old_unmatched,2,,0,,False,,1,,OLD_ONLY
12a_113(914).json,12a_113,3,,J12a_113_2b,,old_unmatched,2,,0,,False,,1,,OLD_ONLY
12a_113(914).json,12a_113,,2,,J12a113_2,new_unmatched,,,,0,,False,,1,NEW_ONLY
12a_113(914).json,12a_113,,3,,J12a113_3,new_unmatched,,,,0,,False,,1,NEW_ONLY
12a_1130(1931).json,12a_1130,0,0,J12a_1130_0,J12a1130_0,ideal_name,62,,0,0,False,False,-1,-1,NEW_MISSING
12a_1130(1931).json,12a_1130,1,1,abJ12a_1130_1,abJ12a1130_1,ideal_name,1,,0,0,True,True,1,1,NEW_MISSING
12a_1131(1932).json,12a_1131,0,0,J12a_1131_0,J12a1131_0,ideal_name,36,,0,0,False,False,-1,-1,NEW_MISSING
12a_1131(1932).json,12a_1131,1,1,abJ12a_1131_1,abJ12a1131_1,ideal_name,1,,0,0,True,True,1,1,NEW_MISSING
12a_1132(1933).json,12a_1132,0,0,J12a_1132_0,J12a1132_0,ideal_name,65,,0,0,False,False,-1,-1,NEW_MISSING
12a_1132(1933).json,12a_1132,1,1,abJ12a_1132_1,abJ12a1132_1,ideal_name,1,,0,0,True,True,1,1,NEW_MISSING
12a_1133(1934).json,12a_1133,0,0,J12a_1133_0,J12a1133_0,ideal_name,79,,0,0,False,False,-1,-1,NEW_MISSING
12a_1133(1934).json,12a_1133,1,1,abJ12a_1133_1,abJ12a1133_1,ideal_name,1,,0,0,True,True,1,1,NEW_MISSING
12a_1134(1935).json,12a_1134,0,0,J12a_1134_0,J12a1134_0,ideal_name,26,,0,0,False,False,-1,-1,NEW_MISSING
12a_1134(1935).json,12a_1134,1,1,abJ12a_1134_1,abJ12a1134_1,ideal_name,1,,0,0,True,True,1,1,NEW_MISSING
12a_1135(1936).json,12a_1135,0,0,J12a_1135_0,J12a1135_0,ideal_name,51,,0,0,False,False,-1,-1,NEW_MISSING
12a_1135(1936).json,12a_1135,1,1,abJ12a_1135_1,abJ12a1135_1,ideal_name,1,,0,0,True,True,1,1,NEW_MISSING
12a_1136(1937).json,12a_1136,0,0,J12a_1136_0,J12a1136_0,ideal_name,66,,0,0,False,False,-1,-1,NEW_MISSING
12a_1136(1937).json,12a_1136,1,1,J12a_1136_1,J12a1136_1,ideal_name,6,,0,0,False,False,-1,-1,NEW_MISSING
12a_1136(1937).json,12a_1136,2,2,J12a_1136_2,J12a1136_2,ideal_name,1,,0,0,False,False,-1,-1,NEW_MISSING
12a_1136(1937).json,12a_1136,3,3,abJ12a_1136_3,abJ12a1136_3,ideal_name,1,,0,0,True,True,1,1,NEW_MISSING
12a_1137(1938).json,12a_1137,0,0,J12a_1137_0,J12a1137_0,ideal_name,30,,0,0,False,False,-1,-1,NEW_MISSING
12a_1137(1938).json,12a_1137,1,1,J12a_1137_1,J12a1137_1,ideal_name,46,,0,0,False,False,-1,-1,NEW_MISSING
12a_1137(1938).json,12a_1137,2,2,J12a_1137_2,J12a1137_2,ideal_name,6,,0,0,False,False,1,1,NEW_MISSING
12a_1137(1938).json,12a_1137,3,3,abJ12a_1137_3,abJ12a1137_3,ideal_name,1,,0,0,True,True,1,1,NEW_MISSING
12a_1138(1939).json,12a_1138,0,0,J12a_1138_0,J12a1138_0,ideal_name,39,,0,0,False,False,-1,-1,NEW_MISSING
12a_1138(1939).json,12a_1138,1,1,abJ12a_1138_1,abJ12a1138_1,ideal_name,1,,0,0,True,True,1,1,NEW_MISSING
12a_1139(1940).json,12a_1139,0,0,J12a_1139_0,J12a1139_0,ideal_name,50,,0,0,False,False,-1,-1,NEW_MISSING
12a_1139(1940).json,12a_1139,1,1,abJ12a_1139_1,abJ12a1139_1,ideal_name,1,,0,0,True,True,1,1,NEW_MISSING
12a_114(915).json,12a_114,0,0,J12a_114_0,J12a114_0,ideal_name,43,,0,0,False,False,-1,-1,NEW_MISSING
12a_114(915).json,12a_114,1,1,J12a_114_1,J12a114_1,ideal_name,70,,0,0,False,False,-1,-1,NEW_MISSING
12a_114(915).json,12a_114,4,4,J12a_114_4,J12a114_4,ideal_name,1,,0,0,False,False,1,1,NEW_MISSING
12a_114(915).json,12a_114,5,5,J12a_114_5,J12a114_5,ideal_name,-1,,1,1,False,False,-1,,NEW_MISSING
12a_114(915).json,12a_114,6,6,abJ12a_114_6,abJ12a114_6,ideal_name,1,,0,0,True,True,1,1,NEW_MISSING
12a_114(915).json,12a_114,2,,J12a_114_2a,,old_unmatched,2,,0,,False,,1,,OLD_ONLY
12a_114(915).json,12a_114,3,,J12a_114_2b,,old_unmatched,2,,0,,False,,1,,OLD_ONLY
12a_114(915).json,12a_114,,2,,J12a114_2,new_unmatched,,,,0,,False,,1,NEW_ONLY
12a_114(915).json,12a_114,,3,,J12a114_3,new_unmatched,,,,0,,False,,1,NEW_ONLY
12a_1140(1941).json,12a_1140,0,0,J12a_1140_0,J12a1140_0,ideal_name,48,,0,0,False,False,-1,-1,NEW_MISSING
12a_1140(1941).json,12a_1140,1,1,abJ12a_1140_1,abJ12a1140_1,ideal_name,1,,0,0,True,True,1,1,NEW_MISSING
12a_1141(1942).json,12a_1141,0,0,J12a_1141_0,J12a1141_0,ideal_name,99,,0,0,False,False,-1,-1,NEW_MISSING
12a_1141(1942).json,12a_1141,1,1,J12a_1141_1,J12a1141_1,ideal_name,16,,0,0,False,False,1,1,NEW_MISSING
12a_1141(1942).json,12a_1141,2,2,abJ12a_1141_2,abJ12a1141_2,ideal_name,1,,0,0,True,True,1,1,NEW_MISSING
12a_1142(1943).json,12a_1142,0,0,J12a_1142_0,J12a1142_0,ideal_name,25,,0,0,False,False,-1,-1,NEW_MISSING
12a_1142(1943).json,12a_1142,1,1,J12a_1142_1,J12a1142_1,ideal_name,32,,0,0,False,False,-1,-1,NEW_MISSING
12a_1142(1943).json,12a_1142,2,2,J12a_1142_2,J12a1142_2,ideal_name,8,,0,0,False,False,1,1,NEW_MISSING
12a_1142(1943).json,12a_1142,3,3,abJ12a_1142_3,abJ12a1142_3,ideal_name,1,,0,0,True,True,1,1,NEW_MISSING
12a_1143(1944).json,12a_1143,0,0,J12a_1143_0,J12a1143_0,ideal_name,124,,0,0,False,False,-1,-1,NEW_MISSING
12a_1143(1944).json,12a_1143,1,1,J12a_1143_1,J12a1143_1,ideal_name,22,,0,0,False,False,1,1,NEW_MISSING
12a_1143(1944).json,12a_1143,2,2,abJ12a_1143_2,abJ12a1143_2,ideal_name,1,,0,0,True,True,1,1,NEW_MISSING
12a_1144(1945).json,12a_1144,0,0,J12a_1144_0,J12a1144_0,ideal_name,32,,0,0,False,False,-1,-1,NEW_MISSING
12a_1144(1945).json,12a_1144,1,1,J12a_1144_1,J12a1144_1,ideal_name,42,,0,0,False,False,-1,-1,NEW_MISSING
12a_1144(1945).json,12a_1144,2,2,J12a_1144_2,J12a1144_2,ideal_name,10,,0,0,False,False,1,1,NEW_MISSING
12a_1144(1945).json,12a_1144,3,3,abJ12a_1144_3,abJ12a1144_3,ideal_name,1,,0,0,True,True,1,1,NEW_MISSING
12a_1145(1946).json,12a_1145,0,0,J12a_1145_0,J12a1145_0,ideal_name,39,,0,0,False,False,-1,-1,NEW_MISSING
12a_1145(1946).json,12a_1145,1,1,abJ12a_1145_1,abJ12a1145_1,ideal_name,1,,0,0,True,True,1,1,NEW_MISSING
12a_1146(1947).json,12a_1146,0,0,J12a_1146_0,J12a1146_0,ideal_name,58,,0,0,False,False,-1,-1,NEW_MISSING
12a_1146(1947).json,12a_1146,1,1,abJ12a_1146_1,abJ12a1146_1,ideal_name,1,,0,0,True,True,1,1,NEW_MISSING
12a_1147(1948).json,12a_1147,0,0,J12a_1147_0,J12a1147_0,ideal_name,24,,0,0,False,False,-1,-1,NEW_MISSING
12a_1147(1948).json,12a_1147,1,1,J12a_1147_1,J12a1147_1,ideal_name,40,,0,0,False,False,-1,-1,NEW_MISSING
12a_1147(1948).json,12a_1147,2,2,J12a_1147_2,J12a1147_2,ideal_name,1,,0,0,False,False,1,1,NEW_MISSING
12a_1147(1948).json,12a_1147,3,3,J12a_1147_3,J12a1147_3,ideal_name,2,,0,0,False,False,1,1,NEW_MISSING
12a_1147(1948).json,12a_1147,4,4,abJ12a_1147_4,abJ12a1147_4,ideal_name,1,,0,0,True,True,1,1,NEW_MISSING
12a_1148(1949).json,12a_1148,0,0,J12a_1148_0,J12a1148_0,ideal_name,36,,0,0,False,False,-1,-1,NEW_MISSING
12a_1148(1949).json,12a_1148,1,1,abJ12a_1148_1,abJ12a1148_1,ideal_name,1,,0,0,True,True,1,1,NEW_MISSING
12a_1149(1950).json,12a_1149,0,0,J12a_1149_0,J12a1149_0,ideal_name,17,,0,0,False,False,-1,-1,NEW_MISSING
12a_1149(1950).json,12a_1149,1,1,abJ12a_1149_1,abJ12a1149_1,ideal_name,1,,0,0,True,True,1,1,NEW_MISSING
12a_115(916).json,12a_115,0,0,J12a_115_0,J12a115_0,ideal_name,125,,0,0,False,False,-1,-1,NEW_MISSING
12a_115(916).json,12a_115,1,1,J12a_115_1,J12a115_1,ideal_name,9,,0,0,False,False,1,1,NEW_MISSING
12a_115(916).json,12a_115,2,2,J12a_115_2,J12a115_2,ideal_name,2,,0,0,False,False,1,1,NEW_MISSING
12a_115(916).json,12a_115,3,3,abJ12a_115_3,abJ12a115_3,ideal_name,1,,0,0,True,True,1,1,NEW_MISSING
12a_1150(1951).json,12a_1150,0,0,J12a_1150_0,J12a1150_0,ideal_name,128,,0,0,False,False,-1,-1,NEW_MISSING
12a_1150(1951).json,12a_1150,1,1,J12a_1150_1,J12a1150_1,ideal_name,30,,0,0,False,False,1,1,NEW_MISSING
12a_1150(1951).json,12a_1150,2,2,abJ12a_1150_2,abJ12a1150_2,ideal_name,1,,0,0,True,True,1,1,NEW_MISSING
12a_1151(1952).json,12a_1151,0,0,J12a_1151_0,J12a1151_0,ideal_name,79,,0,0,False,False,-1,-1,NEW_MISSING
12a_1151(1952).json,12a_1151,1,1,J12a_1151_1,J12a1151_1,ideal_name,24,,0,0,False,False,1,1,NEW_MISSING
12a_1151(1952).json,12a_1151,2,2,J12a_1151_2,J12a1151_2,ideal_name,12,,0,0,False,False,-1,-1,NEW_MISSING
12a_1151(1952).json,12a_1151,3,3,abJ12a_1151_3,abJ12a1151_3,ideal_name,1,,0,0,True,True,1,1,NEW_MISSING
12a_1152(1953).json,12a_1152,0,0,J12a_1152_0,J12a1152_0,ideal_name,60,,0,0,False,False,-1,-1,NEW_MISSING
12a_1152(1953).json,12a_1152,1,1,J12a_1152_1,J12a1152_1,ideal_name,164,,0,0,False,False,-1,-1,NEW_MISSING
12a_1152(1953).json,12a_1152,2,2,J12a_1152_2,J12a1152_2,ideal_name,52,,0,0,False,False,1,1,NEW_MISSING
12a_1152(1953).json,12a_1152,7,7,J12a_1152_7,J12a1152_7,ideal_name,2,,0,0,False,False,1,1,NEW_MISSING
12a_1152(1953).json,12a_1152,10,10,abJ12a_1152_10,abJ12a1152_10,ideal_name,1,,0,0,True,True,1,1,NEW_MISSING
12a_1152(1953).json,12a_1152,3,,J12a_1152_3a,,old_unmatched,2,,0,,False,,1,,OLD_ONLY
12a_1152(1953).json,12a_1152,4,,J12a_1152_3b,,old_unmatched,2,,0,,False,,1,,OLD_ONLY
12a_1152(1953).json,12a_1152,5,,J12a_1152_5a,,old_unmatched,4,,0,,False,,1,,OLD_ONLY
12a_1152(1953).json,12a_1152,6,,J12a_1152_5b,,old_unmatched,4,,0,,False,,1,,OLD_ONLY
12a_1152(1953).json,12a_1152,8,,J12a_1152_8a,,old_unmatched,2,,0,,False,,-1,,OLD_ONLY
12a_1152(1953).json,12a_1152,9,,J12a_1152_8b,,old_unmatched,2,,0,,False,,-1,,OLD_ONLY
12a_1152(1953).json,12a_1152,,3,,J12a1152_3,new_unmatched,,,,0,,False,,1,NEW_ONLY
12a_1152(1953).json,12a_1152,,4,,J12a1152_4,new_unmatched,,,,0,,False,,1,NEW_ONLY
12a_1152(1953).json,12a_1152,,5,,J12a1152_5,new_unmatched,,,,0,,False,,1,NEW_ONLY
12a_1152(1953).json,12a_1152,,6,,J12a1152_6,new_unmatched,,,,0,,False,,1,NEW_ONLY
12a_1152(1953).json,12a_1152,,8,,J12a1152_8,new_unmatched,,,,0,,False,,-1,NEW_ONLY
12a_1152(1953).json,12a_1152,,9,,J12a1152_9,new_unmatched,,,,0,,False,,-1,NEW_ONLY
12a_1153(1954).json,12a_1153,0,0,J12a_1153_0,J12a1153_0,ideal_name,90,,0,0,False,False,-1,-1,NEW_MISSING
12a_1153(1954).json,12a_1153,1,1,J12a_1153_1,J12a1153_1,ideal_name,20,,0,0,False,False,1,1,NEW_MISSING
12a_1153(1954).json,12a_1153,2,2,J12a_1153_2,J12a1153_2,ideal_name,2,,0,0,False,False,1,1,NEW_MISSING
12a_1153(1954).json,12a_1153,3,3,abJ12a_1153_3,abJ12a1153_3,ideal_name,1,,0,0,True,True,1,1,NEW_MISSING
12a_1154(1955).json,12a_1154,0,0,J12a_1154_0,J12a1154_0,ideal_name,125,,0,0,False,False,-1,-1,NEW_MISSING
12a_1154(1955).json,12a_1154,1,1,J12a_1154_1,J12a1154_1,ideal_name,28,,0,0,False,False,1,1,NEW_MISSING
12a_1154(1955).json,12a_1154,2,2,abJ12a_1154_2,abJ12a1154_2,ideal_name,1,,0,0,True,True,1,1,NEW_MISSING
